delissea,parviflora,depa9
delissea,spp.,delis
delissea,undulata,deun2
delonix,regia,dere
dendrocnide,harveyi,deha5
dendrocnide,latifolia,dela13
dendropanax,arboreus,dear
dendropanax,laurifolius,dela3
dictyosperma,album,dial13
dillenia,indica,diin6
dillenia,suffruticosa,disu11
dimocarpus,longan,dilo7
diospyros,blancoi,dibl3
diospyros,discolor,didi9
diospyros,elliptica,diel3
diospyros,ferrea,dife5
diospyros,hillebrandii,dihi4
diospyros,kaki,dika2
diospyros,revoluta,dire6
diospyros,samoensis,disa16
diospyros,sandwicensis,disa10
diospyros,sintenisii,disi3
diospyros,texana,dite3
diospyros,virginiana,divi5
discocalyx,ponapensis,dipo
ditta,myricoides,dimy
dodonaea,viscosa,dovi
dolichandrone,spathacea,dosp3
dovyalis,hebecarpa,dohe2
dracaena,fragrans,drfr2
dracaena,multiflora,drmu2
dracaena,reflexa,drre6
drypetes,alba,dral5
drypetes,carolinensis,drca18
drypetes,dolichocarpa,drdo3
drypetes,glauca,drgl2
drypetes,ilicifolia,dril
drypetes,lateriflora,drla3
drypetes,nitida,drni3
drypetes,vitiensis,drvi5
drypetes,yapensis,drya
dubautia,arborea,duar
dubautia,demissifolia,dude
dubautia,fallax,dufa2
dubautia,knudsenii,dukn
dubautia,microcephala,dumi
dubautia,montana,dumo2
dubautia,plantaginea,dupl
dubautia,reticulata,dure2
dubautia,spp.,dubau
duranta,erecta,duer
durio,zibethinus,duzi
dypsis,lutescens,dylu
dysoxylum,huntii,dyhu2
dysoxylum,maota,dyma
dysoxylum,mollissimum,dymom
dysoxylum,samoense,dysa
ebenopsis,ebano,ebeb
ehretia,anacua,ehan
elaeagnus,angustifolia,elan
elaeis,guineensis,elgu
elaeocarpus,bifidus,elbi
elaeocarpus,carolinensis,elca20
elaeocarpus,floridanus,elfl6
elaeocarpus,graeffei,elgr
elaeocarpus,grandis,elgr6
elaeocarpus,joga,eljo
elaeocarpus,kerstingianus,elke
elaeocarpus,kusaiensis,elku2
elaeocarpus,kusanoi,elku
elaeocarpus,tonganus,elto4
elaeocarpus,ulianus,elul
elattostachys,falcata,elfa3
endiandra,elaeocarpa,enel
enterolobium,cyclocarpum,ency
eriobotrya,deflexa,erde16
eriobotrya,japonica,erja3
erithalis,fruticosa,erfr4
erythrina,berteriana,erbe3
erythrina,corallodendron,erco22
erythrina,coralloides,erco
erythrina,crista-galli,ercr6
erythrina,eggersii,ereg
erythrina,fusca,erfu2
erythrina,poeppigiana,erpo5
erythrina,sandwicensis,ersa11
erythrina,subumbrans,ersu15
erythrina,variegata,erva7
erythrina,variegata,ervao
erythrospermum,acuminatissimum,erac10
erythroxylum,areolatum,erar17
erythroxylum,rotundifolium,erro3
erythroxylum,rufum,erru4
erythroxylum,urbanii,erur4
eucalyptus,botryoides,eubo2
